"","x_location","y_location"
"RPS21","356.576767706885","-995.833646909036"
"RPS23","-388.729445672021","-558.070768491068"
"RPS24","2.85738828183639","-1034.16665472154"
"RPS25","918.450241827979","-1346.58657659654"
"RPS27","1734.22087171079","-150.685011044779"
"RPS27A","-175.128035759912","-620.995451108255"
"RPS27L","845.185959601416","76.772479876242"
"RPS29","90.3841483831548","-970.233549252786"
"RPS3","-876.408766961084","-1407.32217229966"
"RPS3A","774.775803351416","-1255.94790472154"
"RPS4X","-267.443953728662","-1166.15017522935"
"RPS4Y1","1334.92240979673","-965.528104916849"
"RPS6","-77.9105522394038","-1504.86111272935"
"RPS6KA2","-95.252150750146","912.48819146987"
"RPS6KA3","-444.089705681787","2052.82138238784"
"RPS6KA4","-663.770461297021","-567.194486752786"
"RPS6KA5","155.850395941749","912.853853090964"
"RPS6KB1","1127.17033460142","134.011270388327"
"RPS6KC1","121.941376471534","527.580903872214"
"RPS6KL1","667.617111945166","-1866.43935979966"
"RPS9","934.171128058448","454.022554262839"
"RPSA","-628.41810533999","-1051.32717718247"
"RPTOR","-490.774489617334","-880.762357846536"
"RPUSD1","-2077.38044664858","-6.87614263657542"
"RPUSD2","13.1814754247807","-1013.65530218247"
"RPUSD4","-54.8749840020992","-908.458463803568"
"RRAD","439.314591193213","545.461183413229"
"RRAGA","328.81968762876","775.305269106589"
"RRAGB","-510.323317742334","-313.944761410989"
"RRAGD","368.512345099463","866.66787896987"
"RRAS","1398.18351819517","364.745729311667"
"RRAS2","-494.237319207177","-994.657011166849"
"RRBP1","-334.383071160302","492.837922915182"
"RRM2","-1388.16340563296","678.764436587057"
"RRM2B","717.879563117041","23.6588076197722"
"RRP12","49.522169852271","779.329744204245"
"RRP15","-848.992568230615","-497.785795346536"
"RRP1B","536.755753302588","-1324.74233831529"
"RRP8","1064.66404798032","223.343416079245"
"RRP9","-922.392775750146","-339.011961118021"
"RSAD2","126.13755872251","826.932588442526"
"RSBN1","1228.06950452329","-389.758299008646"
"RSBN1L","1237.58354260923","71.3986757838347"
"RSC1A1","655.531357550635","1292.7096880519"
"RSF1","1132.86808850767","128.263452395163"
"RSL1D1","976.706955695166","-546.143217221536"
"RSL24D1","834.296494269385","228.147355898581"
"RSPH3","694.053025031104","831.906587465964"
"RSPO3","723.936814093604","345.27920709487"
"RSPRY1","739.319626593604","77.857516154013"
"RSRC1","701.189499640479","496.132783755026"
"RSRC2","616.797348761573","774.602510317526"
"RTEL1","-15.631057000146","-521.392301694193"
"RTKN","-379.43080065249","-743.728056088724"
"RTN1","-1222.3590843439","-312.867612973489"
"RTN2","-1164.38130114077","196.134797915182"
"RTN4","199.866318488135","845.479951723776"
"RTN4R","-1028.55097887515","-80.4501325047395"
"RTN4RL2","633.459213995948","641.720430239401"
"RTP4","536.024094367041","832.873994692526"
"RTTN","88.3767516851567","603.634370669089"
"RUFY4","402.714981818213","-955.307829037943"
"RUNDC1","-181.859084343896","1338.67514215346"
"RUNDC3B","-1090.5338890314","443.412599428854"
"RUNX1","130.322090888038","960.900544985495"
"RUNX2","555.341538214698","-617.270231381693"
"RUSC1","-720.174330925927","-420.221006528177"
"RUSC2","484.020828986182","645.587495669089"
"RUVBL1","-670.645766472802","-136.039976254739"
"RUVBL2","-1134.42524645327","-1422.18923772935"
"RWDD1","705.622116827979","374.438966616354"
"RWDD2A","1326.06132581235","1483.0173052394"
"RWDD3","-960.59486315249","-165.060865536966"
"RXFP1","-1149.0495140314","307.750642641745"
"RXRA","-366.078200554834","-633.131803647318"
"RXRB","775.349106574073","-1166.78408636216"
"RYBP","760.969345831885","332.457033022604"
"RYK","819.212448859229","-590.859830991068"
"RYR1","508.960007452979","-2.09811224106761"
"S100A1","-155.958876824365","172.930345400534"
"S100A11","304.129288458838","746.067170962057"
"S100A12","89.4499824285649","1345.3835161769"
"S100A13","-338.877425408349","711.696931704245"
"S100A16","1049.22905042173","540.307771547995"
"S100A4","-156.70374987124","-1151.95742620591"
"S100A6","1287.45793225767","1030.21548639174"
"S100A8","-569.672866082177","1525.4274614894"
"S100A9","-659.643019890771","1253.54940973159"
"S100B","-1061.70344469546","104.334920748434"
"S100P","-461.211745476709","1423.71237359878"
"S100PBP","575.34947278501","260.458543642721"
"S1PR2","879.720139288916","307.312669619284"
"S1PR3","959.544174933448","553.528962954245"
"SAC3D1","-883.882704949365","-935.676237241068"
"SACM1L","-854.306838250146","1026.99173150893"
"SACS","391.954819464698","-1163.88418401841"
"SAE1","-673.661025261865","-23.5656720555207"
"SAFB","1066.87126233579","709.267366274557"
"SAFB2","1400.17680432798","720.205354555807"
"SAMD1","-98.9884941339351","-748.276151791849"
"SAMD10","-728.223403191552","-424.753599301614"
"SAMD13","-424.865554070459","-1080.96853460435"
"SAMD4A","262.547623419776","578.48086725112"
"SAMD4B","339.703171515479","298.050279482565"
"SAMD8","957.151291632666","515.287538393698"
"SAMD9","-3.67883226870072","891.999116762839"
"SAMD9L","266.125382208838","431.856630190573"
"SAMM50","-821.86732408999","-147.036298886575"
"SAP130","1127.87883069517","-134.381025449075"
"SAP30","465.40058972837","832.954744204245"
"SAR1A","-636.061537957177","1154.81930719253"
"SARDH","218.886276984229","563.451448305807"
"SARS","836.57359387876","796.271760805807"
"SARS2","-606.559462761865","-721.602689877786"
"SASH1","598.809555792823","848.829072817526"
"SASH3","-796.479994988427","-434.027616635599"
"SASS6","731.177841925635","1461.08224664565"
"SAT1","398.825485968604","959.15860162612"
"SAT2","1277.63151624204","769.22158990737"
"SATB1","-520.565688347802","-370.699827328958"
"SAV1","493.849747443213","725.588716372214"
"SBDS","1142.09611585142","956.88418756362"
"SBF1","366.709275031104","-1048.65762151841"
"SBF2","642.387497687354","-276.767271176614"
"SBNO1","1609.4709937811","5.07830224867848"
"SBNO2","147.487725043311","583.718110903464"
"SCAF1","638.620346808448","-795.819730893411"
"SCAMP1","-139.254744744287","-492.97909368638"
"SCAMP2","-503.366469597802","-198.517851010599"
"SCAMP3","239.144272589698","-1276.76089300279"
"SCAMP4","114.49351575376","339.086610659323"
"SCAMP5","-524.047316765771","-29.9189053929231"
"SCAP","-394.823683953271","-486.852445737161"
"SCAPER","367.897965216651","251.689271792136"
"SCARB1","-436.791396355615","-719.376615659036"
"SCARB2","437.484635138526","1188.45822320815"
"SCARF1","570.06529309751","187.006044253073"
"SCCPDH","-1268.40388414858","9.19304071303395"
"SCD","-1874.70661852358","234.333970888815"
"SCD5","925.151108527198","-510.465849057474"
"SCFD2","-688.364455437646","-840.207853452005"
"SCG5","587.437241339698","548.318147524557"
"SCLY","-464.893660759912","-1433.13125433091"
"SCML1","465.140244269385","724.52090631362"
"SCN4B","-384.578688836084","-338.427061215677"
"SCN8A","469.809891486182","629.398591860495"
"SCN9A","-491.569533562646","-707.19589056138"
"SCNM1","-718.761794304834","-1063.64651311997"
"SCNN1D","861.582077765479","1034.43979059096"
"SCO2","229.010208868995","977.148774965964"
"SCOC","1126.55546643735","693.601594790182"
"SCP2","-710.121657586084","-118.974729672708"
"SCPEP1","-938.243178582177","517.271242006979"
"SCRIB","-120.685210442529","-611.87167181138"
"SCRN1","-290.920333123193","-1282.12795843247"
"SCRN2","-380.790511345849","-1048.40737737779"
"SCYL3","428.148575568213","677.519990786276"
"SDC1","-1658.26191637515","-968.884916440286"
"SDC2","914.96714856626","-97.0858289158723"
"SDC4","430.593643927588","578.674043520651"
"SDCBP","418.331528449073","677.883943422995"
"SDCBP2","1307.71049573423","1085.42239557143"
"SDCCAG3","-669.032790398584","-351.966550961771"
"SDCCAG8","-583.091140007959","1029.60745416518"
"SDF2L1","-753.072341179834","-147.900755063333"
"SDF4","-952.294936394677","-603.942411557474"
"SDHA","509.603684210791","36.3306692683318"
"SDHAF1","-86.8232261895992","-902.05135931138"
"SDHAP3","-177.217330193505","58.0733645999053"
"SDHC","-380.576979851709","-251.211698666849"
"SDK1","-568.075148797021","-471.524442807474"
"SDPR","1436.91862561704","306.675508364401"
"SDS","-346.937422966943","559.131624087057"
"SDSL","-43.4741203546382","1320.37143121596"
"SEC11A","1719.61381604673","-292.380094662943"
"SEC11C","-1045.70442125796","578.433687075339"
"SEC14L1","-123.573470330224","298.497331484518"
"SEC14L2","448.334732794776","-496.038725034036"
"SEC14L5","257.674774909034","-1455.99563421372"
"SEC16B","136.517189764991","-731.677702084818"
"SEC22B","-784.892653679834","1476.37411676284"
"SEC23A","637.654831671729","307.10635553237"
"SEC23B","91.0573203802251","-165.490522519388"
"SEC24B","916.624924445166","278.760988100729"
"SEC24D","283.007508063331","-227.268369809427"
"SEC31B","-230.748610711084","-308.413969174661"
"SEC61A1","-757.626479363427","-272.441251889505"
"SEC61A2","1195.85502698423","-422.554838315286"
"SEC62","412.145157599463","858.017854555807"
"SECISBP2L","680.459091925635","612.749605044089"
"SECTM1","1403.66703870298","-1.90009893540355"
"SEH1L","116.66587903501","-410.518980160989"
"SEL1L","51.3113515615605","917.694856508932"
"SELENBP1","-374.606826043115","-2080.84622015122"
"SELL","-715.239089226709","219.580278261862"
"SELM","96.080628180518","797.728303774557"
"SELO","-428.544448113427","-463.282499448099"
"SELPLG","-922.819350457177","-548.645658627786"
"SELT","-539.702223992334","-891.980375424661"
"SEMA3A","-1041.4440452814","190.462724550925"
"SEMA3B","148.926895880713","129.698327883444"
"SEMA3C","-228.338729119287","1215.55111871596"
"SEMA3F","759.637375617041","398.021425112448"
"SEMA4A","5.42630460263717","-967.694486752786"
"SEMA4B","321.606919074073","718.273774965964"
"SEMA4C","-968.315810418115","-441.347166196146"
"SEMA4D","348.491257452979","933.889009340964"
"SEMA4F","-1260.0504905939","531.220491274557"
"SEMA4G","-920.201064324365","271.905031069479"
"SEMA6B","-112.110427117334","1029.23556695815"
"SEMA6C","-30.752135491357","-1106.40139593247"
"SENP2","838.85337903501","529.33682428237"
"SENP3","-291.840773797021","-207.895048276224"
"SENP7","-103.579543328271","-1202.00747503404"
"SENP8","-1226.06172106265","-488.568815366068"
"Sep-02","-643.279799675927","-338.884458676614"
"Sep-03","63.6374252081059","-887.112821713724"
"Sep-04","-220.134047722802","-132.3314649022"
"Sep-06","-492.488723015771","-661.88241399888"
"Sep-07","-878.207717156396","-633.533414975443"
"Sep-08","-77.4083473443843","-1404.90383733872"
"Sep-09","-264.205092644677","-1064.88345159654"
"Sep-10","716.788681769385","1249.32052789565"
"Sep-11","24.9014652013921","-873.823087827005"
"SEPHS1","-666.716506218896","-680.460416928568"
"SEPHS2","-27.0728294610835","1552.54428277846"
"SEPP1","-599.77650377749","-74.2197247898957"
"SEPSECS","-173.499434685693","414.744844301901"
"SEPW1","-969.019057488427","647.073701723776"
"SERAC1","-727.346266961084","-1214.00698675279"
"SERBP1","326.393173956885","-989.031156674661"
"SERF1B","-1574.32209703921","264.110246523581"
"SERF2","-522.917861199365","-646.21249212388"
"SERINC2","-992.667311882959","537.259584292136"
"SERINC3","-482.861769890771","-313.772398129739"
"SERPINA1","459.749954962745","775.106050356589"
"SERPINB1","301.657974982276","1111.8991411769"
"SERPINB2","-877.953994011865","1121.82834039565"
"SERPINB8","-691.103408074365","504.526857241354"
"SERPINB9","48.8035333395146","708.396577700339"
"SERPINE1","743.283371710791","632.884614809714"
"SERPINE2","1095.25163342954","851.769197329245"
"SERPINF1","-227.912276482568","-728.320463315286"
"SERPING1","185.08775403501","834.098604067526"
"SERPINH1","989.017685675635","1027.37222467299"
"SERPINI1","291.328400397315","512.064454897604"
"SERTAD1","676.668686652198","660.594514712057"
"SERTAD2","379.038468146338","831.657319887839"
"SESN1","740.867478156104","598.608613833151"
"SESN2","388.154618048682","807.097383364401"
"SESN3","-167.030852532373","-1517.4299603856"
"SESTD1","751.264939093604","272.118501528464"
"SETBP1","797.526779913916","-814.257108823099"
"SETD1A","107.889908576026","76.7248285853484"
"SETD1B","702.912033820166","-145.32040228013"
"SETD3","1455.46183850767","-31.7204419529817"
"SETD5","1035.14396741392","220.085161074362"
"SETD8","-218.619643425927","-59.3189984715364"
"SETDB2","-596.304885125146","136.344598635397"
"SF3A2","1374.54875257017","-109.806226865091"
"SF3A3","-589.734877800927","-301.919492856302"
"SF3B1","1268.26811292173","-783.962614194193"
"SF3B2","387.815354132666","56.4250935160735"
"SF3B4","-999.062453484521","-568.824064389505"
"SF3B5","-73.7233192682124","347.927583559714"
"SFI1","1039.1663062811","-767.872831479349"
"SFMBT1","1553.47636487485","-109.239484921732"
"SFMBT2","363.018692755713","572.99453912612"
"SFN","-378.387740349755","821.904085024557"
"SFPQ","-727.007399773584","322.724702700339"
"SFT2D2","1391.93571546079","118.805314882956"
"SFXN1","736.651169562354","429.464174135886"
"SFXN3","1513.04802014829","-242.234129086771"
"SFXN4","257.701813483252","271.466325625143"
"SFXN5","-14.9418861627437","-56.8289624607942"
"SGCB","-424.483229851709","-1068.0530072606"
"SGK3","-984.106642937646","313.936189516745"
"SGMS1","175.027298712745","632.08682428237"
"SGMS2","403.301651740088","1037.27865777846"
"SGOL1","-1460.42329332827","970.01944146987"
"SGOL2","-767.922682976709","-1876.50588811997"
"SGPL1","-691.840163445459","-487.689298764505"
"SGSH","-254.473067498193","-791.677274838724"
"SGSM2","-620.533889031396","-559.486478940286"
"SGSM3","-452.631545281396","-669.87948431138"
"SGTA","441.53096082212","1290.59433160659"
"SH2B1","-153.711257195459","-250.487424985208"
"SH2B2","406.545914435401","1248.28854547378"
"SH2B3","-686.293166375146","-199.435697690286"
"SH2D3C","1136.81425549985","1119.49545465346"
"SH2D4A","-1897.75532457827","613.821321352682"
"SH2D4B","-686.552565789209","354.687349184714"
"SH3BGR","705.005295538916","-430.333982602396"
"SH3BGRL2","-695.288344597802","-760.309843198099"
"SH3BGRL3","1061.80546643735","971.346895083151"
"SH3BP1","-1230.96968004702","-544.487211362161"
"SH3BP2","548.752213263526","1254.65548883315"
"SH3BP4","-605.712416863427","-382.665342465677"
"SH3BP5","398.355637335791","744.775544985495"
"SH3BP5L","1471.88322522642","1279.66134820815"
"SH3GL1","-1332.80964586733","-75.8715649998567"
"SH3GLB1","557.422592902198","526.336427553854"
"SH3KBP1","-434.223799920068","-626.854276791849"
"SH3PXD2A","11.415423178687","-917.337553159036"
"SH3RF1","-581.818862175927","810.706514223776"
"SH3RF3","587.789536261573","710.089448794089"
"SH3TC2","-973.272841668115","252.119645937643"
"SH3YL1","-112.609725213037","-375.195768491068"
"SHANK3","255.348725104346","353.856386049948"
"SHARPIN","-423.870558953271","849.838472231589"
"SHB","816.022202277198","1250.51913629409"
"SHCBP1","-776.314467644677","-88.5478650486848"
"SHE","-553.775161004052","-813.37948431138"
"SHF","755.339524054541","-738.875883237161"
"SHISA4","1187.00309827329","971.243135317526"
"SHISA5","101.229183936133","687.552217348776"
"SHKBP1","-33.1388923883296","627.386873110495"
"SHMT1","-260.163497185693","-498.987089291849"
"SHMT2","717.413132452979","-186.126691952982"
"SHOC2","900.697190070166","480.602601870261"
"SHOX2","1407.76225354673","-420.938627377786"
"SHPK","-436.547194695459","-721.376371518411"
"SHPRH","-971.455153679834","-1078.86074651841"
"SHROOM1","-1010.96504137515","-966.370634213724"
"SHROOM2","-9.80037996767533","-600.275175229349"
"SHROOM4","-659.710158562646","-147.046857968607"
"SIAE","-329.879073357568","-1046.56826604966"
"SIAH1","1141.43254163267","-683.493925229349"
"SIAH2","698.885666632666","417.218477114401"
"SIDT1","-1160.79304430483","-74.4343091404817"
"SIDT2","-484.62660143374","-202.326841489114"
"SIGIRR","423.446945929541","-423.807737485208"
"SIGLEC1","-419.307479119287","41.7252634608367"
"SIGLEC10","362.471695685401","-1644.79726995591"
"SIGLEC11","-931.44740221499","972.230684145651"
"SIGLEC15","-1091.20417711733","-154.865949765482"
"SIGLEC16","-627.75794908999","723.98575006362"
"SIGLEC7","659.326340460791","1064.45895563003"
"SIGLEC9","-177.052108025537","1365.46994195815"
"SIGMAR1","813.934006476416","-1262.93606390122"
"SIK1","595.806076788916","747.50674615737"
"SIK2","752.755295538916","111.232339724264"
"SIK3","225.185913825049","927.171724184714"
"SIN3A","-264.669661736474","-1306.27200140122"
"SIN3B","-49.1273262262202","-275.162992612161"
"SIPA1","-697.41859362124","-661.053251401224"
"SIPA1L1","154.421440863624","-402.374021664896"
"SIPA1L2","-1304.13606188296","245.255266054831"
"SIPA1L3","1255.74284436704","-684.115873471536"
"SIRPB1","-1307.42988512515","1059.5632036769"
"SIRPB2","-1194.62422106265","-173.208738461771"
"SIRPG","392.284073615088","-238.434476987161"
"SIRT1","1242.71110608579","-263.008573666849"
"SIRT2","-437.512404656396","-464.305570737161"
"SIRT5","-186.023253655419","359.587526186667"
"SIRT7","465.476609015479","127.837953432761"
"SIX5","-40.9815742730952","-795.145536557474"
"SKA1","-1289.45625231265","493.876314028464"
"SKA2","-488.108840203271","-37.1217481053254"
"SKAP1","-169.28056261538","-216.152067319193"
"SKAP2","-954.53968737124","-133.005689755716"
"SKI","-28.4903633355952","-654.378873959818"
"SKIL","426.397843146338","1004.42270074721"
"SKP2","1046.87754895689","-437.805448666849"
"SLA","-158.209334588037","-784.735807553568"
"SLAMF1","831.746262335791","-229.719144955911"
"SLAMF6","-1104.19367907046","75.6812771403411"
"SLAMF7","496.199845099463","999.214448794089"
"SLAMF8","728.966904425635","673.732087954245"
"SLAMF9","630.297592902198","-210.640440121927"
"SLC10A3","-551.359389519677","-998.982450619974"
"SLC10A7","-453.621657586084","-1489.48867620591"
"SLC11A1","271.324631476416","863.288118227682"
"SLC11A2","-523.12464830874","-135.235517636575"
"SLC12A2","-591.111647820459","15.7631395899871"
"SLC12A4","-821.387648797021","-276.795225278177"
"SLC12A6","585.195114874854","1132.26864801284"
"SLC12A8","690.12925794126","797.424409731589"
"SLC12A9","-442.212783074365","-580.366422787943"
"SLC15A2","-727.346144890771","944.076204165182"
"SLC15A4","201.204605841651","838.46817193862"
"SLC16A1","209.905716681495","-352.693693295755"
"SLC16A10","-1051.60273668765","-738.921720639505"
"SLC16A3","231.428482794776","1000.74350152846"
"SLC16A5","1454.48735120298","575.000520571432"
"SLC16A6","1252.9778297186","746.774141176901"
"SLC16A7","-617.513564324365","-274.319517270364"
"SLC16A9","-369.127028679834","-1490.73647894029"
"SLC17A5","571.132859015479","747.851106508932"
"SLC17A7","-317.01478502749","-536.099638119974"
"SLC17A9","86.3921630621098","-1059.25149358872"
"SLC18A2","-119.018309807763","-459.278043881693"
"SLC1A3","212.514115118995","919.724885805807"
"SLC1A4","232.389435553565","842.958955630026"
"SLC1A5","707.990769171729","293.326906069479"
"SLC20A1","511.421890997901","-922.507169858255"
"SLC22A1","269.322663092627","-1264.78030218247"
"SLC22A15","341.217026495948","861.184663637839"
"SLC22A16","-894.007888054834","41.9715880000213"
"SLC22A18","1416.36772229673","-372.589872494974"
"SLC22A4","359.484329962745","790.462678774557"
"SLC22A5","-632.258864617334","291.271425112448"
"SLC23A1","-1010.81733629702","-802.134245053568"
"SLC23A2","949.268540167823","782.846162661276"
"SLC24A1","1079.07780530454","229.971773012839"
"SLC24A3","316.048172736182","313.24991021987"
"SLC24A4","691.891709113135","-449.342680112161"
"SLC25A1","-588.024001336084","-402.165586606302"
"SLC25A10","-714.90541002749","-197.205778256693"
"SLC25A11","622.975510382666","-965.004179135599"
"SLC25A12","-854.611342644677","-531.638944760599"
"SLC25A13","-648.435134148584","518.791780337057"
"SLC25A14","-738.609572625146","864.653962954245"
"SLC25A15","1069.81645276548","51.4651621424773"
"SLC25A17","-193.362426018701","-639.865873471536"
"SLC25A20","-792.87806627749","-839.36532415513"
"SLC25A22","1426.81071546079","482.209932192526"
"SLC25A23","-169.887908196435","483.194887026511"
"SLC25A25","662.564194464698","141.833581789694"
"SLC25A26","-1019.85822985171","414.598085268698"
"SLC25A28","677.165817999854","521.958955630026"
"SLC25A29","809.266037726416","-220.657285825052"
"SLC25A3","1343.71489026548","-684.549101010599"
"SLC25A30","75.2490394354008","578.833101137839"
"SLC25A33","-368.024947381005","1583.09689508315"
"SLC25A34","1335.0510719061","203.639757021628"
"SLC25A35","1649.71769788267","-8.23959173325511"
"SLC25A36","883.35484387876","-229.701475278177"
"SLC25A37","719.733383917823","489.072481020651"
"SLC25A38","-711.902358269677","-338.550993100443"
"SLC25A39","-572.742873406396","-385.951933041849"
"SLC25A40","731.188767218604","1345.67148004409"
"SLC25A42","-373.425978875146","-581.578397885599"
"SLC25A43","40.7341220617436","-1069.82082952622"
"SLC25A44","-1039.25971910952","-551.738432065286"
"SLC25A45","-1773.64741442202","620.894502505026"
"SLC25A46","-1385.16633532046","111.535501345358"
"SLC25A5","-762.834365105615","-468.898771420755"
"SLC26A11","-952.483657097802","297.174196108542"
"SLC26A2","-317.154616570459","-0.108984128274642"
"SLC26A4","1121.38090589048","9.90764795180348"
"SLC26A6","1121.71794202329","-752.653532162943"
"SLC27A1","-589.399367547021","315.348298891745"
"SLC27A3","801.581101202979","-987.921903744974"
"SLC27A4","-1066.72065660952","-418.935026303568"
"SLC27A5","-619.274306511865","-246.515104428568"
"SLC28A3","312.486161017432","751.850252016745"
"SLC29A1","-307.018111443505","2132.66647516128"
"SLC29A3","-742.577712273584","1507.63754449721"
"SLC2A1","956.380539679541","423.844026430807"
"SLC2A13","-536.094924187646","1342.22494684096"
"SLC2A14","967.746201300635","225.961351259909"
"SLC2A3","1063.1032569647","218.697252138815"
"SLC2A4RG","248.75996472837","-468.56454290513"
"SLC2A5","574.412522101416","565.326875551901"
"SLC2A6","-43.2465507745601","288.424959047995"
"SLC2A8","-719.451735711084","-164.799223080911"
"SLC2A9","-740.611220574365","-216.168424741068"
"SLC30A1","542.653427863135","602.572786196432"
"SLC30A2","700.048935675635","-115.555540219583"
"SLC30A3","1130.36247327329","554.160188540182"
"SLC30A6","1391.6711890936","376.639222964011"
"SLC31A1","348.512711310401","616.929475649557"
"SLC31A2","281.344147467627","680.180696352682"
"SLC33A1","-1259.45039293765","1282.83346734878"
"SLC35A1","-802.151442742334","400.730348452292"
"SLC35A3","754.056076788916","1670.3132036769"
"SLC35A4","440.756668829932","204.75430475112"
"SLC35B1","-1032.15852282046","-889.620023862161"
"SLC35B2","-796.06312487124","-24.5865537083528"
"SLC35B3","728.780014777198","1139.61215387221"
"SLC35B4","-600.633376336084","203.584596499167"
"SLC35C2","-211.771422600732","371.829896792136"
"SLC35D2","1129.58891370298","-214.537656918802"
"SLC35E1","-817.77552721499","-342.995786801614"
"SLC35E2","-370.623061394677","-254.359525815286"
"SLC35E3","-1024.91926500796","-144.948743954935"
"SLC35E4","572.624741339698","-10.9073926365754"
"SLC35F3","-267.466506218896","-996.534696713724"
"SLC36A1","-578.026381707177","-233.582639828958"
"SLC36A4","-86.269484734521","1434.06283746596"
"SLC37A1","367.59053113462","178.115495547018"
"SLC37A2","-887.970229363427","1851.89926324721"
"SLC37A3","703.355149054541","-808.87362493638"
"SLC37A4","-372.508467888818","-432.589719907083"
"SLC38A10","514.177292609229","302.979341372214"
"SLC38A2","642.751938605323","648.644868715964"
"SLC38A6","-439.468978142724","-384.085264340677"
"SLC38A7","-676.174330925927","-335.298032895364"
"SLC38A9","-85.2085182428218","-1310.55752386216"
"SLC39A1","-204.126738762841","326.603669985495"
"SLC39A10","-159.573500847802","-659.190580502786"
"SLC39A11","257.454605841651","995.203096255026"
"SLC39A12","1521.10112073423","-628.113065854349"
"SLC39A14","-728.047072625146","-595.551176205911"
"SLC39A7","-1062.43904039858","-804.558378354349"
"SLC39A9","700.042893195166","-1107.33303655747"
"SLC3A2","276.494690680518","478.565889223776"
"SLC40A1","-381.711287713037","-581.838163510599"
"SLC41A1","-1710.76008532046","-62.2336942112825"
"SLC41A2","217.460587286963","891.857515200339"
"SLC43A2","413.889176154151","-1361.24563421372"
"SLC43A3","374.83857800962","779.543672426901"
"SLC44A1","-1267.34846422671","-271.882597104349"
"SLC44A2","352.809525275245","760.761995180807"
"SLC45A3","-535.57191393374","143.653123720846"
"SLC45A4","1173.26225354673","-21.1173001683137"
"SLC46A1","-637.985366082177","-181.853727475443"
"SLC46A2","-315.543654656396","-621.468412534036"
"SLC46A3","-332.312880730615","-854.000211850443"
"SLC47A1","-435.558089470849","-637.771818295755"
"SLC4A10","946.807114386573","-1760.58657659654"
"SLC4A11","-573.153701043115","-503.93124212388"
"SLC4A5","-656.096144890771","564.975435122214"
"SLC4A7","-238.513747429834","-1036.03030218247"
"SLC5A3","167.275681281104","922.783784731589"
"SLC5A6","-1191.70942614077","-829.76180853013"
"SLC6A12","332.253189826026","880.496187075339"
"SLC6A13","694.695236945166","803.925874575339"
"SLC6A8","604.92320325376","711.964387758932"
"SLC6A9","671.549546027198","701.308687075339"
"SLC7A1","956.309250617041","197.345033510886"
"SLC7A11","650.496384406104","342.032564028464"
"SLC7A5","260.44094922544","769.599092348776"
"SLC7A6","-636.350905632959","-508.15292181138"
"SLC7A6OS","390.136856818213","714.034273012839"
"SLC7A7","261.222122931495","834.172578676901"
"SLC7A8","-436.720687127099","-790.247221127786"
"SLC8A1","139.711952948584","661.616182192526"
"SLC9A1","260.172486090674","974.071504458151"
"SLC9A3R1","-735.199416375146","80.4842966639617"
"SLC9A3R2","-607.48402330874","-413.058469907083"
"SLC9A5","-122.562911248193","-1091.3840619481"
"SLC9A7","858.512741827979","582.787568911276"
"SLC9A8","183.115082526221","599.998628481589"
"SLC9A9","-607.986037468896","-199.874876157083"
"SLCO2B1","-1166.9665062189","-72.4106122410676"
"SLCO3A1","-208.893386101709","-960.872282162943"
"SLCO4A1","887.684372687354","333.089021547995"
"SLCO4C1","-1420.56440660952","614.802400454245"
"SLED1","-421.327529168115","1069.88491998549"
"SLFN11","523.972916388526","995.850801333151"
"SLFN12","-479.47376940249","-1078.27822698716"
"SLFN12L","-564.792433953271","526.88223443862"
"SLFN13","797.253220343604","-132.89462103013"
"SLFN5","515.90791394712","804.304475649557"
"SLIT1","-146.316405510888","738.111055239401"
"SLITRK4","314.779251837745","839.451021059714"
"SLK","1399.00199964048","781.378877505026"
"SLTM","173.663224005713","303.400865420065"
"SLU7","791.013840460791","264.752046450339"
"SMA4","-245.164595818505","561.690187319479"
"SMA5","-407.248397088037","-832.678251401224"
"SMAD1","133.367928290381","-1069.76260198716"
"SMAD3","-885.666213250146","-894.627409116068"
"SMAD4","1087.33012464048","-307.348142758646"
"SMAD6","-114.701659417138","-521.59628118638"
"SMAD7","-1327.47834703921","220.025163515768"
"SMAD9","-508.945876336084","-882.534574643411"
"SMAGP","-874.667250847802","-250.088682309427"
"SMAP2","1062.33439710142","272.251039370261"
"SMARCA1","40.5810325384282","-1140.2912885106"
"SMARCA4","-454.750014519677","-542.542020932474"
"SMARCA5","837.950180792823","199.952577456198"
"SMARCAD1","-349.491866326318","-573.116178647318"
"SMARCB1","-550.215712761865","-196.396757260599"
"SMARCC1","304.698136115088","-1334.18594183091"
"SMARCD1","-968.927138543115","693.919648989401"
"SMARCD2","-530.006911492334","-809.748685971536"
"SMARCD3","-1209.34590075015","-604.255399838724"
"SMARCE1","-559.098036980615","-26.081243649759"
"SMC2","1187.94413831235","-554.71298040513"
"SMC6","-1155.98762438296","633.562471255026"
"SMCHD1","765.973191046729","261.675111635886"
"SMCR8","829.426926398291","148.307863100729"
"SMEK1","528.510636115088","585.27969537612"
"SMG1","-406.02763292788","-246.385313168802"
"SMG6","-847.526320672021","74.4133738123992"
"SMG7","517.588272833838","-193.28036321763"
"SMN1","1644.57536389829","-424.122099057474"
"SMNDC1","1146.35112073423","-160.641416684427"
"SMOX","-797.974196648584","1375.63522516128"
"SMPD1","-821.776381707177","-846.03622259263"
"SMPD3","35.9607675314091","-575.036100522318"
"SMPD4","1439.96183850767","-64.8461057103059"
"SMPDL3A","-1293.26863024233","13.4442728602507"
"SMTNL1","836.514572882666","511.562562807761"
